Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Malawi,37,12,132,23.9342465753425,3.08333333333333,5.51510989010988,74,0-14
Malawi,15,12,40,24,1.25,1.66666666666667,93,0-14
Malawi,51,12,140,23.9013698630137,4.25,5.85740486015589,95,0-14
Malawi,8,12,21,23.3095890410959,0.666666666666667,0.900916784203103,98,0-14
Malawi,61,12,173,23.7698630136986,5.08333333333333,7.2781235592439,103,0-14
Malawi,45,12,37,23.7369863013699,3.75,1.5587488457987,105,0-14
Malawi,7,12,82,23.8027397260274,0.583333333333333,3.44498158379374,123,0-14
Malawi,17,12,97,23.7698630136986,1.41666666666667,4.08079760258184,126,0-14
Malawi,22,12,89,23.9342465753425,1.83333333333333,3.71852106227106,130,0-14
Uganda,7,12,1,18.0164383561644,0.583333333333333,0.0555048661800486,7,0-14
Uganda,2,12,63,18.0493150684931,0.166666666666667,3.49043715846996,8,0-14
Uganda,1,12,22,19.0356164383562,0.0833333333333333,1.15572826712723,55,0-14
Uganda,0,12,37,17.0301369863014,0,2.17261904761904,57,0-14
Uganda,0,12,74,18.1479452054794,0,4.0775966183575,58,0-14
Uganda,1,12,188,17.9835616438356,0.0833333333333333,10.4539914686167,60,0-14
Uganda,0,12,34,18.0493150684931,0,1.88372799028537,61,0-14
Uganda,0,12,3,14.9260273972603,0,0.200991189427312,62,0-14
Uganda,8,12,23,18.0493150684931,0.666666666666667,1.27428658166363,68,0-14
Uganda,0,12,27,17.9506849315068,0,1.50412087912088,70,0-14
Uganda,12,12,87,16.8986301369863,1,5.14834630350195,88,0-14
Uganda,4,12,134,16.3397260273973,0.333333333333333,8.20087189805498,89,0-14
Uganda,8,12,23,18.5753424657534,0.666666666666667,1.2382005899705,101,0-14
Uganda,1,12,53,18.0493150684931,0.0833333333333333,2.93639951426838,107,0-14
Uganda,0,12,31,17.9506849315068,0,1.72695360195361,118,0-14
Uganda,1,12,8,17.786301369863,0.0833333333333333,0.449784349969193,119,0-14
Uganda,1,12,54,18.2465753424658,0.0833333333333333,2.95945945945945,120,0-14
Uganda,32,12,51,17.4904109589041,2.66666666666667,2.91588345864662,129,0-14
Zimbabwe,0,12,1,5.98356164383562,0,0.167124542124542,2,0-14
Zimbabwe,14,12,106,25.0849315068493,1.16666666666667,4.22564438619485,3,0-14
Zimbabwe,3,12,15,15.2219178082192,0.25,0.985421166306694,17,0-14
Zimbabwe,16,12,110,25.5123287671233,1.33333333333333,4.31164089347079,19,0-14
Zimbabwe,47,12,80,24.8876712328767,3.91666666666667,3.21444297666227,22,0-14
Zimbabwe,0,12,16,14.0712328767123,0,1.13707165109035,36,0-14
Zimbabwe,8,12,9,13.2493150684932,0.666666666666667,0.67928039702233,38,0-14
Zimbabwe,3,12,25,24.9534246575342,0.25,1.00186649099693,41,0-14
Zimbabwe,0,12,6,11.7698630136986,0,0.509776536312851,52,0-14
Zimbabwe,0,12,11,12.3616438356164,0,0.889849290780145,71,0-14
Zimbabwe,2,12,45,12.6246575342466,0.166666666666667,3.56445312499999,79,0-14
Zimbabwe,0,12,5,13.6109589041096,0,0.367351046698873,80,0-14
Zimbabwe,29,12,76,24.8876712328767,2.41666666666667,3.05372082782915,82,0-14
Zimbabwe,0,12,5,9.96164383561644,0,0.501925192519252,90,0-14
Zimbabwe,0,12,570,23.1452054794521,0,24.6271306818181,97,0-14
Zimbabwe,19,12,28,23.7698630136986,1.58333333333333,1.17796219455971,100,0-14
Zimbabwe,9,12,64,24.8876712328767,0.75,2.57155438132981,113,0-14
Zimbabwe,3,12,19,14.5972602739726,0.25,1.30161411411411,122,0-14
Zimbabwe,7,12,78,24.8876712328767,0.583333333333333,3.13408190224571,124,0-14
