Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Lesotho,14,12,6,18.9041095890411,1.16666666666667,0.317391304347826,100,0-4
Lesotho,0,12,0,17.8191780821918,0,0,107,0-4
Lesotho,0,12,4,18.6082191780822,0,0.214958775029446,109,0-4
Lesotho,2,12,6,18.5095890410959,0.166666666666667,0.324156305506217,110,0-4
Lesotho,1,12,0,17.1287671232877,0.0833333333333333,0,112,0-4
Lesotho,4,12,12,18.4109589041096,0.333333333333333,0.651785714285714,116,0-4
Lesotho,1,12,8,18.2794520547945,0.0833333333333333,0.437649880095924,122,0-4
Malawi,2,12,18,23.9342465753425,0.166666666666667,0.752060439560439,1,0-4
Malawi,0,12,0,23.572602739726,0,0,4,0-4
Malawi,3,12,10,23.6712328767123,0.25,0.422453703703704,17,0-4
Malawi,5,12,13,23.7698630136986,0.416666666666667,0.546911018902721,19,0-4
Malawi,2,12,21,23.7698630136986,0.166666666666667,0.88347164591978,33,0-4
Malawi,3,12,12,23.2767123287671,0.25,0.515536723163842,61,0-4
Malawi,3,12,9,23.9342465753425,0.25,0.376030219780219,70,0-4
Malawi,8,12,20,24,0.666666666666667,0.833333333333333,87,0-4
Malawi,3,12,3,23.9013698630137,0.25,0.125515818431912,89,0-4
Malawi,0,12,16,23.3095890410959,0,0.686412787964269,92,0-4
Malawi,0,12,16,23.7698630136986,0,0.673121254034118,97,0-4
Malawi,6,12,30,23.7369863013699,0.5,1.26385041551246,99,0-4
Malawi,0,12,2,23.8027397260274,0,0.08402394106814,118,0-4
Malawi,1,12,31,23.7698630136986,0.0833333333333333,1.3041724296911,121,0-4
Malawi,10,12,31,23.9342465753425,0.833333333333333,1.2952152014652,125,0-4
Uganda,0,12,4,18.0164383561644,0,0.222019464720194,6,0-4
Uganda,0,12,10,18.0493150684931,0,0.55403764420158,7,0-4
Uganda,0,12,5,19.0356164383562,0,0.262665515256188,52,0-4
Uganda,1,12,3,17.0301369863014,0.0833333333333333,0.176158301158301,54,0-4
